OBJECTID	src_FID	nbr_FID	LENGTH	NODE_COUNT
5093	664	663	100	0
5094	664	665	100	0
5096	664	694	100	0
5099	665	635	100	0
5101	665	664	100	0
5102	665	666	100	0
5104	665	695	100	0
5107	666	636	100	0
5109	666	665	100	0
5110	666	667	100	0
5112	666	696	100	0
5115	667	637	100	0
5117	667	666	100	0
5118	667	668	100	0
5120	667	697	100	0
5123	668	638	100	0
5125	668	667	100	0
5126	668	669	100	0
5128	668	698	100	0
5131	669	639	100	0
5133	669	668	100	0
5134	669	670	100	0
5136	669	699	100	0
5139	670	640	100	0
5141	670	669	100	0
5142	670	671	100	0
5144	670	700	100	0
5147	671	641	100	0
5149	671	670	100	0
5150	671	672	100	0
5152	671	701	100	0
5155	672	642	100	0
5157	672	671	100	0
5158	672	673	100	0
5160	672	702	100	0
5163	673	643	100	0
5165	673	672	100	0
5166	673	674	100	0
5168	673	703	100	0
5171	674	644	100	0
5173	674	673	100	0
5174	674	675	100	0
5176	674	704	100	0
5179	675	645	100	0
5181	675	674	100	0
5182	675	676	100	0
5184	675	705	100	0
5187	676	646	100	0
5189	676	675	100	0
5190	676	677	100	0
5192	676	706	100	0
5195	677	647	100	0
5197	677	676	100	0
5198	677	678	100	0
5200	677	707	100	0
5203	678	648	100	0
5205	678	677	100	0
5206	678	679	100	0
5208	678	708	100	0
5211	679	649	100	0
5213	679	678	100	0
5214	679	680	100	0
5216	679	709	100	0
5219	680	650	100	0
5221	680	679	100	0
5222	680	681	100	0
5224	680	710	100	0
5227	681	651	100	0
5229	681	680	100	0
5230	681	682	100	0
5232	681	711	100	0
5235	682	652	100	0
5237	682	681	100	0
5238	682	683	100	0
5240	682	712	100	0
5243	683	653	100	0
5245	683	682	100	0
5246	683	684	100	0
5248	683	713	100	0
5251	684	654	100	0
5253	684	683	100	0
5254	684	685	100	0
5256	684	714	100	0
5259	685	655	100	0
5261	685	684	100	0
5262	685	686	100	0
5264	685	715	100	0
5267	686	656	100	0
5269	686	685	100	0
5270	686	687	100	0
5272	686	716	100	0
5275	687	657	100	0
5277	687	686	100	0
5278	687	688	100	0
5280	687	717	100	0
5283	688	658	100	0
5285	688	687	100	0
5286	688	689	100	0
5288	688	718	100	0
5291	689	659	100	0
5292	689	688	100	0
5294	689	719	100	0
5295	690	660	100	0
5297	690	691	100	0
5298	690	720	100	0
5301	691	661	100	0
5303	691	690	100	0
5304	691	692	100	0
5306	691	721	100	0
5309	692	662	100	0
5311	692	691	100	0
5312	692	693	100	0
5314	692	722	100	0
5317	693	663	100	0
5319	693	692	100	0
5320	693	694	100	0
5322	693	723	100	0
5325	694	664	100	0
5327	694	693	100	0
5328	694	695	100	0
5330	694	724	100	0
5333	695	665	100	0
5335	695	694	100	0
5336	695	696	100	0
5338	695	725	100	0
5341	696	666	100	0
5343	696	695	100	0
5344	696	697	100	0
5346	696	726	100	0
5349	697	667	100	0
5351	697	696	100	0
5352	697	698	100	0
5354	697	727	100	0
5357	698	668	100	0
5359	698	697	100	0
5360	698	699	100	0
5362	698	728	100	0
5365	699	669	100	0
5367	699	698	100	0
5368	699	700	100	0
5370	699	729	100	0
5373	700	670	100	0
5375	700	699	100	0
5376	700	701	100	0
5378	700	730	100	0
5381	701	671	100	0
5383	701	700	100	0
5384	701	702	100	0
5386	701	731	100	0
5389	702	672	100	0
5391	702	701	100	0
5392	702	703	100	0
5394	702	732	100	0
5397	703	673	100	0
5399	703	702	100	0
5400	703	704	100	0
5402	703	733	100	0
5405	704	674	100	0
5407	704	703	100	0
5408	704	705	100	0
5410	704	734	100	0
5413	705	675	100	0
5415	705	704	100	0
5416	705	706	100	0
5418	705	735	100	0
5421	706	676	100	0
5423	706	705	100	0
5424	706	707	100	0
5426	706	736	100	0
5429	707	677	100	0
5431	707	706	100	0
5432	707	708	100	0
5434	707	737	100	0
5437	708	678	100	0
5439	708	707	100	0
5440	708	709	100	0
5442	708	738	100	0
5445	709	679	100	0
5447	709	708	100	0
5448	709	710	100	0
5450	709	739	100	0
5453	710	680	100	0
5455	710	709	100	0
5456	710	711	100	0
5458	710	740	100	0
5461	711	681	100	0
5463	711	710	100	0
5464	711	712	100	0
5466	711	741	100	0
5469	712	682	100	0
5471	712	711	100	0
5472	712	713	100	0
5474	712	742	100	0
5477	713	683	100	0
5479	713	712	100	0
5480	713	714	100	0
5482	713	743	100	0
5485	714	684	100	0
5487	714	713	100	0
5488	714	715	100	0
5490	714	744	100	0
5493	715	685	100	0
5495	715	714	100	0
5496	715	716	100	0
5498	715	745	100	0
5501	716	686	100	0
5503	716	715	100	0
5504	716	717	100	0
5506	716	746	100	0
5509	717	687	100	0
5511	717	716	100	0
5512	717	718	100	0
5514	717	747	100	0
5517	718	688	100	0
5519	718	717	100	0
5520	718	719	100	0
5522	718	748	100	0
5525	719	689	100	0
5526	719	718	100	0
5528	719	749	100	0
5529	720	690	100	0
5531	720	721	100	0
5532	720	750	100	0
5535	721	691	100	0
5537	721	720	100	0
5538	721	722	100	0
5540	721	751	100	0
5543	722	692	100	0
5545	722	721	100	0
5546	722	723	100	0
5548	722	752	100	0
5551	723	693	100	0
5553	723	722	100	0
5554	723	724	100	0
5556	723	753	100	0
5559	724	694	100	0
5561	724	723	100	0
5562	724	725	100	0
5564	724	754	100	0
5567	725	695	100	0
5569	725	724	100	0
5570	725	726	100	0
5572	725	755	100	0
5575	726	696	100	0
5577	726	725	100	0
5578	726	727	100	0
5580	726	756	100	0
5583	727	697	100	0
5585	727	726	100	0
5586	727	728	100	0
5588	727	757	100	0
5591	728	698	100	0
5593	728	727	100	0
5594	728	729	100	0
5596	728	758	100	0
5599	729	699	100	0
5601	729	728	100	0
5602	729	730	100	0
5604	729	759	100	0
5607	730	700	100	0
5609	730	729	100	0
5610	730	731	100	0
5612	730	760	100	0
5615	731	701	100	0
5617	731	730	100	0
5618	731	732	100	0
5620	731	761	100	0
5623	732	702	100	0
5625	732	731	100	0
5626	732	733	100	0
5628	732	762	100	0
5631	733	703	100	0
5633	733	732	100	0
5634	733	734	100	0
5636	733	763	100	0
5639	734	704	100	0
5641	734	733	100	0
5642	734	735	100	0
5644	734	764	100	0
5647	735	705	100	0
5649	735	734	100	0
5650	735	736	100	0
5652	735	765	100	0
5655	736	706	100	0
5657	736	735	100	0
5658	736	737	100	0
5660	736	766	100	0
5663	737	707	100	0
5665	737	736	100	0
5666	737	738	100	0
5668	737	767	100	0
5671	738	708	100	0
5673	738	737	100	0
5674	738	739	100	0
5676	738	768	100	0
5679	739	709	100	0
5681	739	738	100	0
5682	739	740	100	0
5684	739	769	100	0
5687	740	710	100	0
5689	740	739	100	0
5690	740	741	100	0
5692	740	770	100	0
5695	741	711	100	0
5697	741	740	100	0
5698	741	742	100	0
5700	741	771	100	0
5703	742	712	100	0
5705	742	741	100	0
5706	742	743	100	0
5708	742	772	100	0
5711	743	713	100	0
5713	743	742	100	0
5714	743	744	100	0
5716	743	773	100	0
5719	744	714	100	0
5721	744	743	100	0
5722	744	745	100	0
5724	744	774	100	0
5727	745	715	100	0
5729	745	744	100	0
5730	745	746	100	0
5732	745	775	100	0
5735	746	716	100	0
5737	746	745	100	0
5738	746	747	100	0
5740	746	776	100	0
5743	747	717	100	0
5745	747	746	100	0
5746	747	748	100	0
5748	747	777	100	0
5751	748	718	100	0
5753	748	747	100	0
5754	748	749	100	0
5756	748	778	100	0
5759	749	719	100	0
5760	749	748	100	0
5762	749	779	100	0
5763	750	720	100	0
5765	750	751	100	0
5766	750	780	100	0
5769	751	721	100	0
5771	751	750	100	0
5772	751	752	100	0
5774	751	781	100	0
5777	752	722	100	0
5779	752	751	100	0
5780	752	753	100	0
5782	752	782	100	0
5785	753	723	100	0
5787	753	752	100	0
5788	753	754	100	0
5790	753	783	100	0
5793	754	724	100	0
5795	754	753	100	0
5796	754	755	100	0
5798	754	784	100	0
5801	755	725	100	0
5803	755	754	100	0
5804	755	756	100	0
5806	755	785	100	0
5809	756	726	100	0
5811	756	755	100	0
5812	756	757	100	0
5814	756	786	100	0
5817	757	727	100	0
5819	757	756	100	0
5820	757	758	100	0
5822	757	787	100	0
5825	758	728	100	0
5827	758	757	100	0
5828	758	759	100	0
5830	758	788	100	0
5833	759	729	100	0
5835	759	758	100	0
5836	759	760	100	0
5838	759	789	100	0
5841	760	730	100	0
5843	760	759	100	0
5844	760	761	100	0
5846	760	790	100	0
5849	761	731	100	0
5851	761	760	100	0
5852	761	762	100	0
5854	761	791	100	0
5857	762	732	100	0
5859	762	761	100	0
5860	762	763	100	0
5862	762	792	100	0
5865	763	733	100	0
5867	763	762	100	0
5868	763	764	100	0
5870	763	793	100	0
5873	764	734	100	0
5875	764	763	100	0
5876	764	765	100	0
5878	764	794	100	0
5881	765	735	100	0
5883	765	764	100	0
5884	765	766	100	0
5886	765	795	100	0
5889	766	736	100	0
5891	766	765	100	0
5892	766	767	100	0
5894	766	796	100	0
5897	767	737	100	0
5899	767	766	100	0
5900	767	768	100	0
5902	767	797	100	0
5905	768	738	100	0
5907	768	767	100	0
5908	768	769	100	0
5910	768	798	100	0
5913	769	739	100	0
5915	769	768	100	0
5916	769	770	100	0
5918	769	799	100	0
5921	770	740	100	0
5923	770	769	100	0
5924	770	771	100	0
5926	770	800	100	0
5929	771	741	100	0
5931	771	770	100	0
5932	771	772	100	0
5934	771	801	100	0
5937	772	742	100	0
5939	772	771	100	0
5940	772	773	100	0
5942	772	802	100	0
5945	773	743	100	0
5947	773	772	100	0
5948	773	774	100	0
5950	773	803	100	0
5953	774	744	100	0
5955	774	773	100	0
5956	774	775	100	0
5958	774	804	100	0
5961	775	745	100	0
5963	775	774	100	0
5964	775	776	100	0
5966	775	805	100	0
5969	776	746	100	0
5971	776	775	100	0
5972	776	777	100	0
5974	776	806	100	0
5977	777	747	100	0
5979	777	776	100	0
5980	777	778	100	0
5982	777	807	100	0
5985	778	748	100	0
5987	778	777	100	0
5988	778	779	100	0
5990	778	808	100	0
5993	779	749	100	0
5994	779	778	100	0
5996	779	809	100	0
5997	780	750	100	0
5999	780	781	100	0
6000	780	810	100	0
6003	781	751	100	0
6005	781	780	100	0
6006	781	782	100	0
6008	781	811	100	0
6011	782	752	100	0
6013	782	781	100	0
6014	782	783	100	0
6016	782	812	100	0
6019	783	753	100	0
6021	783	782	100	0
6022	783	784	100	0
6024	783	813	100	0
6027	784	754	100	0
6029	784	783	100	0
6030	784	785	100	0
6032	784	814	100	0
6035	785	755	100	0
6037	785	784	100	0
6038	785	786	100	0
6040	785	815	100	0
6043	786	756	100	0
6045	786	785	100	0
6046	786	787	100	0
6048	786	816	100	0
6051	787	757	100	0
6053	787	786	100	0
6054	787	788	100	0
6056	787	817	100	0
6059	788	758	100	0
6061	788	787	100	0
6062	788	789	100	0
6064	788	818	100	0
6067	789	759	100	0
6069	789	788	100	0
6070	789	790	100	0
6072	789	819	100	0
6075	790	760	100	0
6077	790	789	100	0
6078	790	791	100	0
6080	790	820	100	0
6083	791	761	100	0
6085	791	790	100	0
6086	791	792	100	0
6088	791	821	100	0
6091	792	762	100	0
6093	792	791	100	0
6094	792	793	100	0
6096	792	822	100	0
6099	793	763	100	0
6101	793	792	100	0
6102	793	794	100	0
6104	793	823	100	0
6107	794	764	100	0
6109	794	793	100	0
6110	794	795	100	0
6112	794	824	100	0
6115	795	765	100	0
6117	795	794	100	0
6118	795	796	100	0
6120	795	825	100	0
6123	796	766	100	0
6125	796	795	100	0
6126	796	797	100	0
6128	796	826	100	0
6131	797	767	100	0
6133	797	796	100	0
6134	797	798	100	0
6136	797	827	100	0
6139	798	768	100	0
6141	798	797	100	0
6142	798	799	100	0
6144	798	828	100	0
6147	799	769	100	0
6149	799	798	100	0
6150	799	800	100	0
6152	799	829	100	0
6155	800	770	100	0
6157	800	799	100	0
6158	800	801	100	0
6160	800	830	100	0
6163	801	771	100	0
6165	801	800	100	0
6166	801	802	100	0
6168	801	831	100	0
6171	802	772	100	0
6173	802	801	100	0
6174	802	803	100	0
6176	802	832	100	0
6179	803	773	100	0
6181	803	802	100	0
6182	803	804	100	0
6184	803	833	100	0
6187	804	774	100	0
6189	804	803	100	0
6190	804	805	100	0
6192	804	834	100	0
6195	805	775	100	0
6197	805	804	100	0
6198	805	806	100	0
6200	805	835	100	0
6203	806	776	100	0
6205	806	805	100	0
6206	806	807	100	0
6208	806	836	100	0
6211	807	777	100	0
6213	807	806	100	0
6214	807	808	100	0
6216	807	837	100	0
6219	808	778	100	0
6221	808	807	100	0
6222	808	809	100	0
6224	808	838	100	0
6227	809	779	100	0
6228	809	808	100	0
6230	809	839	100	0
6231	810	780	100	0
6233	810	811	100	0
6234	810	840	100	0
6237	811	781	100	0
6239	811	810	100	0
6240	811	812	100	0
6242	811	841	100	0
6245	812	782	100	0
6247	812	811	100	0
6248	812	813	100	0
6250	812	842	100	0
6253	813	783	100	0
6255	813	812	100	0
6256	813	814	100	0
6258	813	843	100	0
6261	814	784	100	0
6263	814	813	100	0
6264	814	815	100	0
6266	814	844	100	0
6269	815	785	100	0
6271	815	814	100	0
6272	815	816	100	0
6274	815	845	100	0
6277	816	786	100	0
6279	816	815	100	0
6280	816	817	100	0
6282	816	846	100	0
6285	817	787	100	0
6287	817	816	100	0
6288	817	818	100	0
6290	817	847	100	0
6293	818	788	100	0
6295	818	817	100	0
6296	818	819	100	0
6298	818	848	100	0
6301	819	789	100	0
6303	819	818	100	0
6304	819	820	100	0
6306	819	849	100	0
6309	820	790	100	0
6311	820	819	100	0
6312	820	821	100	0
6314	820	850	100	0
6317	821	791	100	0
6319	821	820	100	0
6320	821	822	100	0
6322	821	851	100	0
6325	822	792	100	0
6327	822	821	100	0
6328	822	823	100	0
6330	822	852	100	0
6333	823	793	100	0
6335	823	822	100	0
6336	823	824	100	0
6338	823	853	100	0
6341	824	794	100	0
6343	824	823	100	0
6344	824	825	100	0
6346	824	854	100	0
6349	825	795	100	0
6351	825	824	100	0
6352	825	826	100	0
6354	825	855	100	0
6357	826	796	100	0
6359	826	825	100	0
6360	826	827	100	0
6362	826	856	100	0
6365	827	797	100	0
6367	827	826	100	0
6368	827	828	100	0
6370	827	857	100	0
6373	828	798	100	0
6375	828	827	100	0
6376	828	829	100	0
6378	828	858	100	0
6381	829	799	100	0
6383	829	828	100	0
6384	829	830	100	0
6386	829	859	100	0
6389	830	800	100	0
6391	830	829	100	0
6392	830	831	100	0
6394	830	860	100	0
6397	831	801	100	0
6399	831	830	100	0
6400	831	832	100	0
6402	831	861	100	0
6405	832	802	100	0
6407	832	831	100	0
6408	832	833	100	0
6410	832	862	100	0
6413	833	803	100	0
6415	833	832	100	0
6416	833	834	100	0
6418	833	863	100	0
6421	834	804	100	0
6423	834	833	100	0
6424	834	835	100	0
6426	834	864	100	0
6429	835	805	100	0
6431	835	834	100	0
6432	835	836	100	0
6434	835	865	100	0
6437	836	806	100	0
6439	836	835	100	0
6440	836	837	100	0
6442	836	866	100	0
6445	837	807	100	0
6447	837	836	100	0
6448	837	838	100	0
6450	837	867	100	0
6453	838	808	100	0
6455	838	837	100	0
6456	838	839	100	0
6458	838	868	100	0
6461	839	809	100	0
6462	839	838	100	0
6464	839	869	100	0
6465	840	810	100	0
6467	840	841	100	0
6468	840	870	100	0
6471	841	811	100	0
6473	841	840	100	0
6474	841	842	100	0
6476	841	871	100	0
6479	842	812	100	0
6481	842	841	100	0
6482	842	843	100	0
6484	842	872	100	0
6487	843	813	100	0
6489	843	842	100	0
6490	843	844	100	0
6492	843	873	100	0
6495	844	814	100	0
6497	844	843	100	0
6498	844	845	100	0
6500	844	874	100	0
6503	845	815	100	0
6505	845	844	100	0
6506	845	846	100	0
6508	845	875	100	0
6511	846	816	100	0
6513	846	845	100	0
6514	846	847	100	0
6516	846	876	100	0
6519	847	817	100	0
6521	847	846	100	0
6522	847	848	100	0
6524	847	877	100	0
6527	848	818	100	0
6529	848	847	100	0
6530	848	849	100	0
6532	848	878	100	0
6535	849	819	100	0
6537	849	848	100	0
6538	849	850	100	0
6540	849	879	100	0
6543	850	820	100	0
6545	850	849	100	0
6546	850	851	100	0
6548	850	880	100	0
6551	851	821	100	0
6553	851	850	100	0
6554	851	852	100	0
6556	851	881	100	0
6559	852	822	100	0
6561	852	851	100	0
6562	852	853	100	0
6564	852	882	100	0
6567	853	823	100	0
6569	853	852	100	0
6570	853	854	100	0
6572	853	883	100	0
6575	854	824	100	0
6577	854	853	100	0
6578	854	855	100	0
6580	854	884	100	0
6583	855	825	100	0
6585	855	854	100	0
6586	855	856	100	0
6588	855	885	100	0
6591	856	826	100	0
6593	856	855	100	0
6594	856	857	100	0
6596	856	886	100	0
6599	857	827	100	0
6601	857	856	100	0
6602	857	858	100	0
6604	857	887	100	0
6607	858	828	100	0
6609	858	857	100	0
6610	858	859	100	0
6612	858	888	100	0
6615	859	829	100	0
6617	859	858	100	0
6618	859	860	100	0
6620	859	889	100	0
6623	860	830	100	0
6625	860	859	100	0
6626	860	861	100	0
6628	860	890	100	0
6631	861	831	100	0
6633	861	860	100	0
6634	861	862	100	0
6636	861	891	100	0
6639	862	832	100	0
6641	862	861	100	0
6642	862	863	100	0
6644	862	892	100	0
6647	863	833	100	0
6649	863	862	100	0
6650	863	864	100	0
6652	863	893	100	0
6655	864	834	100	0
6657	864	863	100	0
6658	864	865	100	0
6660	864	894	100	0
6663	865	835	100	0
6665	865	864	100	0
6666	865	866	100	0
6668	865	895	100	0
6671	866	836	100	0
6673	866	865	100	0
6674	866	867	100	0
6676	866	896	100	0
6679	867	837	100	0
6681	867	866	100	0
6682	867	868	100	0
6684	867	897	100	0
6687	868	838	100	0
6689	868	867	100	0
6690	868	869	100	0
6692	868	898	100	0
6695	869	839	100	0
6696	869	868	100	0
6698	869	899	100	0
6699	870	840	100	0
6701	870	871	100	0
6702	870	900	100	0
6705	871	841	100	0
6707	871	870	100	0
6708	871	872	100	0
6710	871	901	100	0
6713	872	842	100	0
6715	872	871	100	0
6716	872	873	100	0
6718	872	902	100	0
6721	873	843	100	0
6723	873	872	100	0
6724	873	874	100	0
6726	873	903	100	0
6729	874	844	100	0
6731	874	873	100	0
6732	874	875	100	0
6734	874	904	100	0
6737	875	845	100	0
6739	875	874	100	0
6740	875	876	100	0
6742	875	905	100	0
6745	876	846	100	0
6747	876	875	100	0
6748	876	877	100	0
6750	876	906	100	0
6753	877	847	100	0
6755	877	876	100	0
6756	877	878	100	0
6758	877	907	100	0
6761	878	848	100	0
6763	878	877	100	0
6764	878	879	100	0
6766	878	908	100	0
6769	879	849	100	0
6771	879	878	100	0
6772	879	880	100	0
6774	879	909	100	0
6777	880	850	100	0
6779	880	879	100	0
6780	880	881	100	0
6782	880	910	100	0
6785	881	851	100	0
6787	881	880	100	0
6788	881	882	100	0
6790	881	911	100	0
6793	882	852	100	0
6795	882	881	100	0
6796	882	883	100	0
6798	882	912	100	0
6801	883	853	100	0
6803	883	882	100	0
6804	883	884	100	0
6806	883	913	100	0
6809	884	854	100	0
6811	884	883	100	0
6812	884	885	100	0
6814	884	914	100	0
6817	885	855	100	0
6819	885	884	100	0
6820	885	886	100	0
6822	885	915	100	0
6825	886	856	100	0
6827	886	885	100	0
6828	886	887	100	0
6830	886	916	100	0
6833	887	857	100	0
6835	887	886	100	0
6836	887	888	100	0
6838	887	917	100	0
6841	888	858	100	0
6843	888	887	100	0
6844	888	889	100	0
6846	888	918	100	0
6849	889	859	100	0
6851	889	888	100	0
6852	889	890	100	0
6854	889	919	100	0
6857	890	860	100	0
6859	890	889	100	0
6860	890	891	100	0
6862	890	920	100	0
6865	891	861	100	0
6867	891	890	100	0
6868	891	892	100	0
6870	891	921	100	0
6873	892	862	100	0
6875	892	891	100	0
6876	892	893	100	0
6878	892	922	100	0
6881	893	863	100	0
6883	893	892	100	0
6884	893	894	100	0
6886	893	923	100	0
6889	894	864	100	0
6891	894	893	100	0
6892	894	895	100	0
6894	894	924	100	0
6897	895	865	100	0
6899	895	894	100	0
6900	895	896	100	0
6902	895	925	100	0
6905	896	866	100	0
6907	896	895	100	0
6908	896	897	100	0
6910	896	926	100	0
6913	897	867	100	0
6915	897	896	100	0
6916	897	898	100	0
6918	897	927	100	0
6921	898	868	100	0
6923	898	897	100	0
6924	898	899	100	0
6926	898	928	100	0
6929	899	869	100	0
6930	899	898	100	0
6932	899	929	100	0
6933	900	870	100	0
6935	900	901	100	0
6936	900	930	100	0
6939	901	871	100	0
6941	901	900	100	0
6942	901	902	100	0
6944	901	931	100	0
6947	902	872	100	0
6949	902	901	100	0
6950	902	903	100	0
6952	902	932	100	0
6955	903	873	100	0
6957	903	902	100	0
6958	903	904	100	0
6960	903	933	100	0
6963	904	874	100	0
6965	904	903	100	0
6966	904	905	100	0
6968	904	934	100	0
6971	905	875	100	0
6973	905	904	100	0
6974	905	906	100	0
6976	905	935	100	0
6979	906	876	100	0
6981	906	905	100	0
6982	906	907	100	0
6984	906	936	100	0
6987	907	877	100	0
6989	907	906	100	0
6990	907	908	100	0
6992	907	937	100	0
6995	908	878	100	0
6997	908	907	100	0
6998	908	909	100	0
7000	908	938	100	0
7003	909	879	100	0
7005	909	908	100	0
7006	909	910	100	0
7008	909	939	100	0
7011	910	880	100	0
7013	910	909	100	0
7014	910	911	100	0
7016	910	940	100	0
7019	911	881	100	0
7021	911	910	100	0
7022	911	912	100	0
7024	911	941	100	0
7027	912	882	100	0
7029	912	911	100	0
7030	912	913	100	0
7032	912	942	100	0
7035	913	883	100	0
7037	913	912	100	0
7038	913	914	100	0
7040	913	943	100	0
7043	914	884	100	0
7045	914	913	100	0
7046	914	915	100	0
7048	914	944	100	0
7051	915	885	100	0
7053	915	914	100	0
7054	915	916	100	0
7056	915	945	100	0
7059	916	886	100	0
7061	916	915	100	0
7062	916	917	100	0
7064	916	946	100	0
7067	917	887	100	0
7069	917	916	100	0
7070	917	918	100	0
7072	917	947	100	0
7075	918	888	100	0
7077	918	917	100	0
7078	918	919	100	0
7080	918	948	100	0
7083	919	889	100	0
7085	919	918	100	0
7086	919	920	100	0
7088	919	949	100	0
7091	920	890	100	0
7093	920	919	100	0
7094	920	921	100	0
7096	920	950	100	0
7099	921	891	100	0
7101	921	920	100	0
7102	921	922	100	0
7104	921	951	100	0
7107	922	892	100	0
7109	922	921	100	0
7110	922	923	100	0
7112	922	952	100	0
7115	923	893	100	0
7117	923	922	100	0
7118	923	924	100	0
7120	923	953	100	0
7123	924	894	100	0
7125	924	923	100	0
7126	924	925	100	0
7128	924	954	100	0
7131	925	895	100	0
7133	925	924	100	0
7134	925	926	100	0
7136	925	955	100	0
7139	926	896	100	0
7141	926	925	100	0
7142	926	927	100	0
7144	926	956	100	0
7147	927	897	100	0
7149	927	926	100	0
7150	927	928	100	0
7152	927	957	100	0
7155	928	898	100	0
7157	928	927	100	0
7158	928	929	100	0
7160	928	958	100	0
7163	929	899	100	0
7164	929	928	100	0
7166	929	959	100	0
7167	930	900	100	0
7169	930	931	100	0
7170	930	960	100	0
7173	931	901	100	0
7175	931	930	100	0
7176	931	932	100	0
7178	931	961	100	0
7181	932	902	100	0
7183	932	931	100	0
7184	932	933	100	0
7186	932	962	100	0
7189	933	903	100	0
7191	933	932	100	0
7192	933	934	100	0
7194	933	963	100	0
7197	934	904	100	0
7199	934	933	100	0
7200	934	935	100	0
7202	934	964	100	0
7205	935	905	100	0
7207	935	934	100	0
7208	935	936	100	0
7210	935	965	100	0
7213	936	906	100	0
7215	936	935	100	0
7216	936	937	100	0
7218	936	966	100	0
7221	937	907	100	0
7223	937	936	100	0
7224	937	938	100	0
7226	937	967	100	0
7229	938	908	100	0
7231	938	937	100	0
7232	938	939	100	0
7234	938	968	100	0
7237	939	909	100	0
7239	939	938	100	0
7240	939	940	100	0
7242	939	969	100	0
7245	940	910	100	0
7247	940	939	100	0
7248	940	941	100	0
7250	940	970	100	0
7253	941	911	100	0
7255	941	940	100	0
7256	941	942	100	0
7258	941	971	100	0
7261	942	912	100	0
7263	942	941	100	0
7264	942	943	100	0
7266	942	972	100	0
7269	943	913	100	0
7271	943	942	100	0
7272	943	944	100	0
7274	943	973	100	0
7277	944	914	100	0
7279	944	943	100	0
7280	944	945	100	0
7282	944	974	100	0
7285	945	915	100	0
7287	945	944	100	0
7288	945	946	100	0
7290	945	975	100	0
7293	946	916	100	0
7295	946	945	100	0
7296	946	947	100	0
7298	946	976	100	0
7301	947	917	100	0
7303	947	946	100	0
7304	947	948	100	0
7306	947	977	100	0
7309	948	918	100	0
7311	948	947	100	0
7312	948	949	100	0
7314	948	978	100	0
7317	949	919	100	0
7319	949	948	100	0
7320	949	950	100	0
7322	949	979	100	0
7325	950	920	100	0
7327	950	949	100	0
7328	950	951	100	0
7330	950	980	100	0
7333	951	921	100	0
7335	951	950	100	0
7336	951	952	100	0
7338	951	981	100	0
7341	952	922	100	0
7343	952	951	100	0
7344	952	953	100	0
7346	952	982	100	0
7349	953	923	100	0
7351	953	952	100	0
7352	953	954	100	0
7354	953	983	100	0
7357	954	924	100	0
7359	954	953	100	0
7360	954	955	100	0
7362	954	984	100	0
7365	955	925	100	0
7367	955	954	100	0
7368	955	956	100	0
7370	955	985	100	0
7373	956	926	100	0
7375	956	955	100	0
7376	956	957	100	0
7378	956	986	100	0
7381	957	927	100	0
7383	957	956	100	0
7384	957	958	100	0
7386	957	987	100	0
7389	958	928	100	0
7391	958	957	100	0
7392	958	959	100	0
7394	958	988	100	0
7397	959	929	100	0
7398	959	958	100	0
7400	959	989	100	0
7401	960	930	100	0
7403	960	961	100	0
7404	960	990	100	0
7407	961	931	100	0
7409	961	960	100	0
7410	961	962	100	0
7412	961	991	100	0
7415	962	932	100	0
7417	962	961	100	0
7418	962	963	100	0
7420	962	992	100	0
7423	963	933	100	0
7425	963	962	100	0
7426	963	964	100	0
7428	963	993	100	0
7431	964	934	100	0
7433	964	963	100	0
7434	964	965	100	0
7436	964	994	100	0
7439	965	935	100	0
7441	965	964	100	0
7442	965	966	100	0
7444	965	995	100	0
7447	966	936	100	0
7449	966	965	100	0
7450	966	967	100	0
7452	966	996	100	0
7455	967	937	100	0
7457	967	966	100	0
7458	967	968	100	0
7460	967	997	100	0
7463	968	938	100	0
7465	968	967	100	0
7466	968	969	100	0
7468	968	998	100	0
7471	969	939	100	0
7473	969	968	100	0
7474	969	970	100	0
7476	969	999	100	0
7479	970	940	100	0
7481	970	969	100	0
7482	970	971	100	0
7484	970	1000	100	0
7487	971	941	100	0
7489	971	970	100	0
7490	971	972	100	0
7492	971	1001	100	0
7495	972	942	100	0
7497	972	971	100	0
7498	972	973	100	0
7500	972	1002	100	0
7503	973	943	100	0
7505	973	972	100	0
7506	973	974	100	0
7508	973	1003	100	0
7511	974	944	100	0
7513	974	973	100	0
7514	974	975	100	0
7516	974	1004	100	0
7519	975	945	100	0
7521	975	974	100	0
7522	975	976	100	0
7524	975	1005	100	0
7527	976	946	100	0
7529	976	975	100	0
7530	976	977	100	0
7532	976	1006	100	0
7535	977	947	100	0
7537	977	976	100	0
7538	977	978	100	0
7540	977	1007	100	0
7543	978	948	100	0
7545	978	977	100	0
7546	978	979	100	0
7548	978	1008	100	0
7551	979	949	100	0
7553	979	978	100	0
7554	979	980	100	0
7556	979	1009	100	0
7559	980	950	100	0
7561	980	979	100	0
7562	980	981	100	0
7564	980	1010	100	0
7567	981	951	100	0
7569	981	980	100	0
7570	981	982	100	0
7572	981	1011	100	0
7575	982	952	100	0
7577	982	981	100	0
7578	982	983	100	0
7580	982	1012	100	0
7583	983	953	100	0
7585	983	982	100	0
7586	983	984	100	0
7588	983	1013	100	0
7591	984	954	100	0
7593	984	983	100	0
7594	984	985	100	0
7596	984	1014	100	0
7599	985	955	100	0
7601	985	984	100	0
7602	985	986	100	0
7604	985	1015	100	0
7607	986	956	100	0
